Pred: don           True: don
Pred: ks            True: ks
Pred: </s>          True: </s>

Pred: watch         True: watch
Pred: watch         True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.7049794793128967 
------------------------- 
Pred: te            True: te
Pred: levision      True: levision
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: broken        True: broken
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: se            True: se
Pred: wing          True: wing
Pred:  machine      True:  machine
Pred: </s>          True: </s>

Pred: broad         True: broad
Pred: way           True: way
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.5471154451370239 
------------------------- 
Pred: video         True: video
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: v             True: v
Pred: itamin        True: itamin
Pred:  c            True:  c
Pred: </s>          True: </s>

Pred: 2             True: 2
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: akes          True: akes
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.675959587097168 
------------------------- 
Pred: brook         True: brook
Pred: lyn           True: lyn
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: der           True: der
Pred: by            True: by
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: g             True: g
Pred: rap           True: rap
Pred: es            True: es
Pred: </s>          True: </s>

Pred: 60            True: 60
Pred: %             True: %
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.38984447717666626 
------------------------- 
Pred: col           True: col
Pred: t             True: t
Pred: </s>          True: </s>

Pred: st            True: st
Pred: omach         True: omach
Pred: </s>          True: </s>

Pred: dr            True: dr
Pred: aining        True: aining
Pred: </s>          True: </s>

Pred: hat           True: hat
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.17952881753444672 
------------------------- 
Pred: color         True: color
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: house         True: house
Pred: cat           True: cat
Pred: </s>          True: </s>

Pred: clock         True: clock
Pred:  clock        True:  tower
Pred: </s>          True: </s>

Pred: spe           True: spe
Pred: cs            True: cs
Pred: </s>          True: </s>

LOSS: 0.23577208817005157 
------------------------- 
Pred: on            True: on
Pred: ions          True: ions
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: raft          True: raft
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: un            True: un
Pred: kept          True: kept
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: united        True: united
Pred:  united       True:  parcel
Pred:  service      True:  service
Pred: </s>          True: </s>

LOSS: 0.5487660765647888 
------------------------- 
Pred: l             True: l
Pred: ady           True: ady
Pred: bug           True: bug
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: it            True: it
Pred:  wants        True:  wants
Pred:  attention    True:  attention
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: d             True: d
Pred: inner         True: inner
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: united        True: united
Pred:  states       True:  states
Pred:  united       True:  of
Pred:  americ       True:  americ
Pred: a             True: a
Pred: </s>          True: </s>

LOSS: 0.8261924386024475 
------------------------- 
Pred: ho            True: ho
Pred: of            True: of
Pred: ing           True: ing
Pred:  it           True:  it
Pred: </s>          True: </s>

Pred: 1965          True: 1965
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: </s>          True: <pad>

Pred: he            True: he
Pred:  lands        True:  lands
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: br            True: br
Pred: ick           True: ick
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.6938105821609497 
------------------------- 
Pred: p             True: p
Pred: ist           True: ist
Pred: ach           True: ach
Pred: io            True: io
Pred: </s>          True: </s>

Pred: bath          True: bath
Pred: room          True: room
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: large         True: large
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: b             True: b
Pred: 12            True: 12
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.6884410381317139 
------------------------- 
Pred: ven           True: ven
Pred: us            True: us
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: sk            True: sk
Pred: ate           True: ate
Pred:  park         True:  park
Pred: </s>          True: </s>

Pred: d             True: d
Pred: ock           True: ock
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: bike          True: bike
Pred:  ride         True:  ride
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.34169691801071167 
------------------------- 
Pred: woods         True: woods
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: playing       True: playing
Pred:  instruments  True:  instruments
Pred: </s>          True: </s>

Pred: s             True: s
Pred: now           True: now
Pred: </s>          True: </s>

Pred: is            True: is
Pred: land          True: land
Pred: </s>          True: </s>

LOSS: 0.18409167230129242 
------------------------- 
Pred: handle        True: handle
Pred: </s>          True: </s>

Pred: huge          True: huge
Pred: </s>          True: </s>

Pred: solid         True: solid
Pred: </s>          True: </s>

Pred: 20            True: 20
Pred: </s>          True: </s>

LOSS: 0.01993815042078495 
------------------------- 
Pred: right         True: right
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: sum           True: sum
Pred: mer           True: mer
Pred: time          True: time
Pred: </s>          True: </s>

Pred: m             True: m
Pred: ixed          True: ixed
Pred:  breed        True:  breed
Pred: </s>          True: </s>

Pred: pl            True: pl
Pred: umber         True: umber
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.3353387117385864 
------------------------- 
Pred: br            True: br
Pred: ushing        True: ushing
Pred:  teeth        True:  teeth
Pred: </s>          True: </s>

Pred: sal           True: sal
Pred: ior           True: ior
Pred:  moon         True:  moon
Pred: </s>          True: </s>

Pred: john          True: john
Pred:  de           True:  de
Pred: ere           True: ere
Pred: </s>          True: </s>

Pred: red           True: red
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.22378072142601013 
------------------------- 
Pred: b             True: b
Pred: aths          True: aths
Pred: </s>          True: </s>

Pred: mouth         True: mouth
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: cat           True: cat
Pred:  food         True:  food
Pred: </s>          True: </s>

Pred: home          True: home
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.3959400951862335 
------------------------- 
Pred: ket           True: ket
Pred: ket           True: ch
Pred: up            True: up
Pred: rift          True:  and
Pred:  rel          True:  rel
Pred: ish           True: ish
Pred: </s>          True: </s>

Pred: sl            True: sl
Pred: ope           True: ope
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: down          True: down
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: rain          True: rain
Pred: y             True: y
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 1.0438569784164429 
------------------------- 
Pred: kit           True: kit
Pred: chen          True: chen
Pred:  and          True:  and
Pred:  dining       True:  dining
Pred:  room         True:  room
Pred: </s>          True: </s>

Pred: ro            True: ro
Pred: ast           True: ast
Pred:  beef         True:  beef
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: gl            True: gl
Pred: aze           True: aze
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: ted           True: ted
Pred: dy            True: dy
Pred:  bear         True:  bear
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.5761362314224243 
------------------------- 
Pred: sw            True: sw
Pred: im            True: im
Pred: suit          True: suit
Pred: </s>          True: </s>

Pred: not           True: not
Pred:  very         True:  very
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: green         True: green
Pred: </s>          True: </s>
Pred: </s>          True: <pad>
Pred: <pad>         True: <pad>

Pred: even          True: even
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.72350013256073 
------------------------- 
Pred: phone         True: phone
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: s             True: s
Pred: now           True: now
Pred:  owl          True:  owl
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: h             True: h
Pred: iber          True: iber
Pred: n             True: n
Pred: ate           True: ate
Pred: </s>          True: </s>

Pred: sw            True: sw
Pred: im            True: im
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

LOSS: 0.527894139289856 
------------------------- 
Pred: dry           True: dry
Pred: er            True: er
Pred: </s>          True: </s>

Pred: adult         True: adult
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: hung          True: hung
Pred: ry            True: ry
Pred: </s>          True: </s>

Pred: she           True: she
Pred:  died         True:  died
Pred: </s>          True: </s>

LOSS: 0.20575012266635895 
------------------------- 
Pred: p             True: p
Pred: urse          True: urse
Pred: </s>          True: </s>

Pred: day           True: day
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: class         True: class
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: bright        True: bright
Pred: ener          True: ener
Pred: </s>          True: </s>

LOSS: 0.31551578640937805 
------------------------- 
Pred: 185           True: 185
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

Pred: jer           True: jer
Pred: sey           True: sey
Pred: </s>          True: </s>

Pred: 20            True: 20
Pred:  pounds       True:  pounds
Pred: </s>          True: </s>

Pred: 16            True: 16
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>

LOSS: 0.3955121338367462 
------------------------- 
Pred: mar           True: mar
Pred: in            True: in
Pred: ara           True: ara
Pred: </s>          True: </s>

Pred: steam         True: steam
Pred: </s>          True: </s>
Pred: <pad>         True: <pad>
Pred: <pad>         True: <pad>

Pred: sk            True: sk
Pred: ysc           True: ysc
Pred: raper         True: raper
Pred: </s>          True: </s>

Pred: h             True: h
